 4.69920000e-07  5.01808829e-11  4.69920000e-07  1.56559131e-13 
 4.71920000e-07  5.01808829e-11  4.71920000e-07  1.56599780e-13 
 4.73920000e-07  5.01808829e-11  4.73920000e-07  1.56635034e-13 
 4.75920000e-07  5.01808829e-11  4.75920000e-07  1.56665269e-13 
 4.77920000e-07  5.01808829e-11  4.77920000e-07  1.56690861e-13 
 4.79920000e-07  5.01808829e-11  4.79920000e-07  1.56712190e-13 
 4.81920000e-07  5.01808829e-11  4.81920000e-07  1.56729639e-13 
 4.83920000e-07  5.01808829e-11  4.83920000e-07  1.56743594e-13 
 4.85920000e-07  5.01808829e-11  4.85920000e-07  1.56754442e-13 
 4.87920000e-07  5.01808829e-11  4.87920000e-07  1.56762572e-13 
 4.89920000e-07  5.01808829e-11  4.89920000e-07  1.56768376e-13 
 4.91920000e-07  5.01808829e-11  4.91920000e-07  1.56772245e-13 
 4.93920000e-07  5.01808829e-11  4.93920000e-07  1.56774575e-13 
 4.95920000e-07  5.01808829e-11  4.95920000e-07  1.56775759e-13 
 4.97920000e-07  5.01808829e-11  4.97920000e-07  1.56776194e-13 
 4.99920000e-07  5.01808829e-11  4.99920000e-07  1.56776274e-13 
 5.01920000e-07  5.01808829e-11  5.01920000e-07  1.56776396e-13 
 5.03920000e-07  5.01808829e-11  5.03920000e-07  1.56776957e-13 
 5.05920000e-07  5.01808829e-11  5.05920000e-07  1.56778351e-13 
 5.07920000e-07  5.01808829e-11  5.07920000e-07  1.56780975e-13 
 5.09920000e-07  5.01808829e-11  5.09920000e-07  1.56785222e-13 
 5.11920000e-07  5.01808829e-11  5.11920000e-07  1.56791486e-13 
 5.13920000e-07  5.01808829e-11  5.13920000e-07  1.56800160e-13 
 5.15920000e-07  5.01808829e-11  5.15920000e-07  1.56811633e-13 
 5.17920000e-07  5.01808829e-11  5.17920000e-07  1.56826295e-13 
 5.19920000e-07  5.01808829e-11  5.19920000e-07  1.56844532e-13 
 5.21920000e-07  5.01808829e-11  5.21920000e-07  1.56866729e-13 
 5.23920000e-07  5.01808829e-11  5.23920000e-07  1.56893268e-13 
 5.25920000e-07  5.01808829e-11  5.25920000e-07  1.56924528e-13 
 5.27920000e-07  5.01808829e-11  5.27920000e-07  1.56960885e-13 
 5.29920000e-07  5.01808829e-11  5.29920000e-07  1.57002712e-13 
 5.31920000e-07  5.01808829e-11  5.31920000e-07  1.57050379e-13 
 5.33920000e-07  5.01808829e-11  5.33920000e-07  1.57104252e-13 
 5.35920000e-07  5.01808829e-11  5.35920000e-07  1.57164692e-13 
 5.37920000e-07  5.01808829e-11  5.37920000e-07  1.57232057e-13 
 5.39920000e-07  5.01808829e-11  5.39920000e-07  1.57306700e-13 
 5.41920000e-07  5.01808829e-11  5.41920000e-07  1.57388970e-13 
 5.43920000e-07  5.01808829e-11  5.43920000e-07  1.57479211e-13 
 5.45920000e-07  5.01808829e-11  5.45920000e-07  1.57577762e-13 
 5.47920000e-07  5.01808829e-11  5.47920000e-07  1.57684956e-13 
 5.49920000e-07  5.01808829e-11  5.49920000e-07  1.57801121e-13 
 5.51920000e-07  5.01808829e-11  5.51920000e-07  1.57926580e-13 
 5.53920000e-07  5.01808829e-11  5.53920000e-07  1.58061648e-13 
 5.55920000e-07  5.01808829e-11  5.55920000e-07  1.58206638e-13 
 5.57920000e-07  5.01808829e-11  5.57920000e-07  1.58361851e-13 
 5.59920000e-07  5.01808829e-11  5.59920000e-07  1.58527587e-13 
 5.61920000e-07  5.01808829e-11  5.61920000e-07  1.58704136e-13 
