 2.13920000e-07  1.09149471e-48  2.13920000e-07  2.51619588e-12  2.13920000e-07  4.74275181e-11  2.13920000e-07  4.99437140e-11 
 2.15920000e-07  4.85108760e-49  2.15920000e-07  2.24861211e-12  2.15920000e-07  4.76939063e-11  2.15920000e-07  4.99425184e-11 
 2.17920000e-07  2.15603893e-49  2.17920000e-07  1.99540053e-12  2.17920000e-07  4.79459157e-11  2.17920000e-07  4.99413163e-11 
 2.19920000e-07  9.58239526e-50  2.19920000e-07  1.75672069e-12  2.19920000e-07  4.81833873e-11  2.19920000e-07  4.99401080e-11 
 2.21920000e-07  4.25884234e-50  2.21920000e-07  1.53272298e-12  2.21920000e-07  4.84061710e-11  2.21920000e-07  4.99388940e-11 
 2.23920000e-07  1.89281882e-50  2.23920000e-07  1.32354845e-12  2.23920000e-07  4.86141260e-11  2.23920000e-07  4.99376745e-11 
 2.25920000e-07  8.41252807e-51  2.25920000e-07  1.12932882e-12  2.25920000e-07  4.88071212e-11  2.25920000e-07  4.99364500e-11 
 2.27920000e-07  3.73890137e-51  2.27920000e-07  9.50186332e-13  2.27920000e-07  4.89850345e-11  2.27920000e-07  4.99352208e-11 
 2.29920000e-07  1.66173394e-51  2.29920000e-07  7.86233680e-13  2.29920000e-07  4.91477537e-11  2.29920000e-07  4.99339874e-11 
 2.31920000e-07  7.38548418e-52  2.31920000e-07  6.37573963e-13  2.31920000e-07  4.92951761e-11  2.31920000e-07  4.99327500e-11 
 2.33920000e-07  3.28243741e-52  2.33920000e-07  5.04300606e-13  2.33920000e-07  4.94272086e-11  2.33920000e-07  4.99315092e-11 
 2.35920000e-07  1.45886107e-52  2.35920000e-07  3.86497297e-13  2.35920000e-07  4.95437679e-11  2.35920000e-07  4.99302652e-11 
 2.37920000e-07  6.48382699e-53  2.37920000e-07  2.84237943e-13  2.37920000e-07  4.96447805e-11  2.37920000e-07  4.99290185e-11 
 2.39920000e-07  2.88170088e-53  2.39920000e-07  1.97586619e-13  2.39920000e-07  4.97301828e-11  2.39920000e-07  4.99277694e-11 
 2.41920000e-07  1.28075595e-53  2.41920000e-07  1.26597529e-13  2.41920000e-07  4.97999209e-11  2.41920000e-07  4.99265184e-11 
 2.43920000e-07  5.69224866e-54  2.43920000e-07  7.13149708e-14  2.43920000e-07  4.98539509e-11  2.43920000e-07  4.99252658e-11 
 2.45920000e-07  2.52988829e-54  2.45920000e-07  3.17733088e-14  2.45920000e-07  4.98922388e-11  2.45920000e-07  4.99240121e-11 
 2.47920000e-07  1.12439480e-54  2.47920000e-07  7.99695355e-15  2.47920000e-07  4.99147607e-11  2.47920000e-07  4.99227576e-11 
 2.49920000e-07  4.99731021e-55  2.49920000e-07  3.45346857e-19  2.49920000e-07  4.99215024e-11  2.49920000e-07  4.99215028e-11 
