 3.77920000e-07  5.37084443e-34  3.77920000e-07 -7.19722444e-01  3.77920000e-07  6.91931318e-04 
 3.79920000e-07  3.58056295e-34  3.79920000e-07 -7.28368691e-01  3.79920000e-07  6.82822026e-04 
 3.81920000e-07  2.38704197e-34  3.81920000e-07 -7.36899678e-01  3.81920000e-07  6.73604898e-04 
 3.83920000e-07  1.59136131e-34  3.83920000e-07 -7.45314057e-01  3.83920000e-07  6.64281392e-04 
 3.85920000e-07  1.06090754e-34  3.85920000e-07 -7.53610500e-01  3.85920000e-07  6.54852983e-04 
 3.87920000e-07  7.07271694e-35  3.87920000e-07 -7.61787696e-01  3.87920000e-07  6.45321163e-04 
 3.89920000e-07  4.71514463e-35  3.89920000e-07 -7.69844354e-01  3.89920000e-07  6.35687441e-04 
 3.91920000e-07  3.14342975e-35  3.91920000e-07 -7.77779201e-01  3.91920000e-07  6.25953340e-04 
 3.93920000e-07  2.09561984e-35  3.93920000e-07 -7.85590986e-01  3.93920000e-07  6.16120401e-04 
 3.95920000e-07  1.39707989e-35  3.95920000e-07 -7.93278474e-01  3.95920000e-07  6.06190180e-04 
 3.97920000e-07  9.31386593e-36  3.97920000e-07 -8.00840451e-01  3.97920000e-07  5.96164248e-04 
 3.99920000e-07  6.20924396e-36  3.99920000e-07 -8.08275725e-01  3.99920000e-07  5.86044191e-04 
 4.01920000e-07  4.13949597e-36  4.01920000e-07 -8.15583120e-01  4.01920000e-07  5.75831610e-04 
 4.03920000e-07  2.75966398e-36  4.03920000e-07 -8.22761483e-01  4.03920000e-07  5.65528122e-04 
 4.05920000e-07  1.83977599e-36  4.05920000e-07 -8.29809681e-01  4.05920000e-07  5.55135355e-04 
 4.07920000e-07  1.22651732e-36  4.07920000e-07 -8.36726601e-01  4.07920000e-07  5.44654954e-04 
 4.09920000e-07  8.17678216e-37  4.09920000e-07 -8.43511151e-01  4.09920000e-07  5.34088578e-04 
 4.11920000e-07  5.45118811e-37  4.11920000e-07 -8.50162261e-01  4.11920000e-07  5.23437897e-04 
 4.13920000e-07  3.63412541e-37  4.13920000e-07 -8.56678881e-01  4.13920000e-07  5.12704597e-04 
 4.15920000e-07  2.42275027e-37  4.15920000e-07 -8.63059981e-01  4.15920000e-07  5.01890376e-04 
 4.17920000e-07  1.61516685e-37  4.17920000e-07 -8.69304555e-01  4.17920000e-07  4.90996944e-04 
 4.19920000e-07  1.07677790e-37  4.19920000e-07 -8.75411618e-01  4.19920000e-07  4.80026024e-04 
 4.21920000e-07  7.17851932e-38  4.21920000e-07 -8.81380205e-01  4.21920000e-07  4.68979353e-04 
 4.23920000e-07  4.78567955e-38  4.23920000e-07 -8.87209375e-01  4.23920000e-07  4.57858676e-04 
 4.25920000e-07  3.19045303e-38  4.25920000e-07 -8.92898208e-01  4.25920000e-07  4.46665754e-04 
 4.27920000e-07  2.12696869e-38  4.27920000e-07 -8.98445806e-01  4.27920000e-07  4.35402357e-04 
 4.29920000e-07  1.41797913e-38  4.29920000e-07 -9.03851295e-01  4.29920000e-07  4.24070267e-04 
 4.31920000e-07  9.45319417e-39  4.31920000e-07 -9.09113820e-01  4.31920000e-07  4.12671275e-04 
 4.33920000e-07  6.30212945e-39  4.33920000e-07 -9.14232553e-01  4.33920000e-07  4.01207185e-04 
 4.35920000e-07  4.20141963e-39  4.35920000e-07 -9.19206685e-01  4.35920000e-07  3.89679809e-04 
 4.37920000e-07  2.80094642e-39  4.37920000e-07 -9.24035432e-01  4.37920000e-07  3.78090973e-04 
 4.39920000e-07  1.86729761e-39  4.39920000e-07 -9.28718032e-01  4.39920000e-07  3.66442507e-04 
 4.41920000e-07  1.24486508e-39  4.41920000e-07 -9.33253748e-01  4.41920000e-07  3.54736255e-04 
 4.43920000e-07  8.29910050e-40  4.43920000e-07 -9.37641863e-01  4.43920000e-07  3.42974067e-04 
 4.45920000e-07  5.53273367e-40  4.45920000e-07 -9.41881686e-01  4.45920000e-07  3.31157805e-04 
 4.47920000e-07  3.68848911e-40  4.47920000e-07 -9.45972549e-01  4.47920000e-07  3.19289337e-04 
 4.49920000e-07  2.45899274e-40  4.49920000e-07 -9.49913806e-01  4.49920000e-07  3.07370540e-04 
 4.51920000e-07  1.63932849e-40  4.51920000e-07 -9.53704836e-01  4.51920000e-07  2.95403299e-04 
 4.53920000e-07  1.09288566e-40  4.53920000e-07 -9.57345042e-01  4.53920000e-07  2.83389506e-04 
 4.55920000e-07  7.28590442e-41  4.55920000e-07 -9.60833851e-01  4.55920000e-07  2.71331061e-04 
 4.57920000e-07  4.85726961e-41  4.57920000e-07 -9.64170712e-01  4.57920000e-07  2.59229872e-04 
 4.59920000e-07  3.23817974e-41  4.59920000e-07 -9.67355100e-01  4.59920000e-07  2.47087852e-04 
 4.61920000e-07  2.15878649e-41  4.61920000e-07 -9.70386514e-01  4.61920000e-07  2.34906921e-04 
 4.63920000e-07  1.43919100e-41  4.63920000e-07 -9.73264476e-01  4.63920000e-07  2.22689006e-04 
 4.65920000e-07  9.59460664e-42  4.65920000e-07 -9.75988533e-01  4.65920000e-07  2.10436037e-04 
 4.67920000e-07  6.39640443e-42  4.67920000e-07 -9.78558256e-01  4.67920000e-07  1.98149954e-04 
 4.69920000e-07  4.26426962e-42  4.69920000e-07 -9.80973241e-01  4.69920000e-07  1.85832699e-04 
 4.71920000e-07  2.84284641e-42  4.71920000e-07 -9.83233109e-01  4.71920000e-07  1.73486219e-04 
 4.73920000e-07  1.89523094e-42  4.73920000e-07 -9.85337503e-01  4.73920000e-07  1.61112467e-04 
